SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL
ADD#374,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Chiffon White,,,Ash Solids / Oak Veneers,,,,,,,,,,,,,,,,,,"Exquisite design offers home office functionality combined with the visual appeal of furnishings found in a high-end boutique hotel or professional designed home, Sophisticated Chiffon White finish over Oak veneers with Textured Nickel hardware, Shapely concave-shaped silhouettes and tapered legs add distinctive charm, English dovetail drawer construction for durability",,,32 in.,20.5 in.,30.25 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/ADD374-dim_2048x.jpg?v=1670255083,https://parker-house.com/cdn/shop/products/ADD_374_room_2048x.jpg?v=1640634866,https://parker-house.com/cdn/shop/products/Addison_Home_Office_LAM_sm_fd4f999d-3aec-4b58-a678-f1a500e8de82_2048x.jpg?v=1670255083,,,,,,,,,,,,,"Perfect for style aficionados, Addison takes working from home to new heights. As fashionable as it is functional, it offers storage and worksurfaces in elegant expressions that enhance a room’s aesthetic. Part of our WorkLife program, this group is more than just beautiful—its smart design delivers innovative features, storage, and flexibility to ensure maximum productivity.","Perfect for style aficionados, Addison takes working from home to new heights. As fashionable as it is functional, it offers storage and worksurfaces in elegant expressions that enhance a room’s aesthetic. Part of our WorkLife program, this group is more than just beautiful—its smart design delivers innovative features, storage, and flexibility to ensure maximum productivity.",,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/add-374
AME#342F-COT,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Cotton,,,Poplar Solids / Birch Veneers with Oak Top,,,,,,,,,,,,,,,,,,"Custom Painted Finish with contrasting Weathered Natural wood top, Levelers included to easily level and align your furniture, Power Center with Dual AC outlets and USB, Slots in Backpanel designed for ventilation and Cord Management, Adjustable wood shelves for design flexibility, Pull-out tray for additional work surface, Drawers have dovetail joints on front and back, Drawers supported by full-extension ball bearing glides, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,42 in.,21 in.,31 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/files/AME_342F-COT_top_printer_forward_room_e094e7b2-4125-41da-96f4-b271cd33bfd7_2048x.jpg?v=1687536599,https://parker-house.com/cdn/shop/products/AME_LAM_back_sm_5329243a-562d-4dc1-8707-de8f09be2501_2048x.jpg?v=1687536599,https://parker-house.com/cdn/shop/files/AME_342F-COT_room_76615939-fe74-4815-ae0b-819b6dbc2458_2048x.jpg?v=1687536599,https://parker-house.com/cdn/shop/products/AME342F-COT-dim_2048x.jpg?v=1687536599,https://parker-house.com/cdn/shop/products/AME_342F-COT_angle_silo_2048x.jpg?v=1687536599,https://parker-house.com/cdn/shop/products/AME_LAM_front_sm_0a85ce2c-4e5c-4a03-9d27-f17d8cfb693c_2048x.jpg?v=1687536599,,,,,,,,,,"Add instant function to any space with this versatile Functional File with Power Center from Americana Modern. An innovative pull-out tray gives you extra workspace any time you need it while dual AC and USB outlets prove indispensable. Finished in a soft cotton white with a contrasting wood-grain top, this home office essential is as fashionable as it is functional.","Add instant function to any space with this versatile Functional File with Power Center from Americana Modern. An innovative pull-out tray gives you extra workspace any time you need it while dual AC and USB outlets prove indispensable. Finished in a soft cotton white with a contrasting wood-grain top, this home office essential is as fashionable as it is functional.",,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/ame-342f-cot
AME#342F-DEN,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Denim,,,Poplar Solids / Birch Veneers,,,,,,,,,,,,,,,,,,"Custom Painted Finish with contrasting Sable wood top, Levelers included to easily level and align your furniture, Power Center with Dual AC outlets and USB, Slots in Backpanel designed for ventilation and Cord Management, Adjustable wood shelves for design flexibility, Pull-out tray for additional work surface, Drawers have dovetail joints on front and back, Drawers supported by full-extension ball bearing glides, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,42 in.,21 in.,31 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/AME342F-DEN-dim_2048x.jpg?v=1670257517,https://parker-house.com/cdn/shop/products/AME_LAM_back_sm_56057bbc-e2be-40b6-8415-3f978ebd66c7_2048x.jpg?v=1670257517,https://parker-house.com/cdn/shop/products/AME_342F-DEN_room_1a0a1cc1-242a-4766-80da-cb34f83d6b6a_2048x.jpg?v=1639838597,https://parker-house.com/cdn/shop/products/AME_342F-DEN_angle_silo_2048x.jpg?v=1639838597,https://parker-house.com/cdn/shop/products/AME_LAM_front_sm_dafae659-e0f0-4f37-8bf5-9ae40eba8091_2048x.jpg?v=1670257517,https://parker-house.com/cdn/shop/products/AME_342F-DEN_top_printer_forward_room_2048x.jpg?v=1639838597,,,,,,,,,,"Add instant function to any space with this versatile Functional File with Power Center from Americana Modern. An innovative pull-out tray gives you extra workspace any time you need it while dual AC and USB outlets prove indispensable. Finished in denim with a contrasting wood-grain top, this home office essential is as fashionable as it is functional.","Add instant function to any space with this versatile Functional File with Power Center from Americana Modern. An innovative pull-out tray gives you extra workspace any time you need it while dual AC and USB outlets prove indispensable. Finished in denim with a contrasting wood-grain top, this home office essential is as fashionable as it is functional.",,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/ame-342f-den
AME#342F-DOV,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Dove,,,Poplar Solids / Birch Veneers with Oak Top,,,,,,,,,,,,,,,,,,"Custom Painted Finish with contrasting Weathered Natural wood top, Levelers included to easily level and align your furniture, Power Center with Dual AC outlets and USB, Slots in Backpanel designed for ventilation and Cord Management, Adjustable wood shelves for design flexibility, Pull-out tray for additional work surface, Drawers have dovetail joints on front and back, Drawers supported by full-extension ball bearing glides, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,42 in.,21 in.,31 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/AME_LAM_front_sm_7fc8da38-937b-4165-8063-77db62c5c561_2048x.jpg?v=1670257487,https://parker-house.com/cdn/shop/products/AME_342F-DOV_room_c2e70d17-2bb6-48bd-8a47-4cc81145c3d4_2048x.jpg?v=1639838605,https://parker-house.com/cdn/shop/products/AME_342F-DOV_angle_silo_2048x.jpg?v=1639838605,https://parker-house.com/cdn/shop/products/AME342F-DOV-dim_2048x.jpg?v=1670257487,https://parker-house.com/cdn/shop/products/AME_342F-DOV_top_printer_forward_room_2048x.jpg?v=1639838605,https://parker-house.com/cdn/shop/products/AME_LAM_back_sm_b892daf7-718d-4d46-be3e-c43c4300516c_2048x.jpg?v=1670257487,,,,,,,,,,"Add instant function to any space with this versatile Functional File with Power Center from Americana Modern. An innovative pull-out tray gives you extra workspace any time you need it while dual AC and USB outlets prove indispensable. Finished in a dove grey with a contrasting wood-grain top, this home office essential is as fashionable as it is functional.","Add instant function to any space with this versatile Functional File with Power Center from Americana Modern. An innovative pull-out tray gives you extra workspace any time you need it while dual AC and USB outlets prove indispensable. Finished in a dove grey with a contrasting wood-grain top, this home office essential is as fashionable as it is functional.",,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/ame-342f-dov
ARD#375,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Paris White,,,Poplar Solids / MDF,,,,,,,,,,,,,,,,,,"Elegant, custom-painted Paris White finish, Fashionable acrylic hardware and accents, English dovetail drawer construction for durability, Casters for mobility, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,18 in.,20 in.,22.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/Ardent_Home_Office_LAM_3b8ff2f0-0385-4f69-9f1e-88f9a3329f42_2048x.jpg?v=1670257885,https://parker-house.com/cdn/shop/products/ARD_360D_330_375_room_ad305452-1a34-4cb4-87b0-e76c327d0c6f_2048x.jpg?v=1639838802,https://parker-house.com/cdn/shop/products/ARD375-dim_2048x.jpg?v=1670257886,https://parker-house.com/cdn/shop/products/ARD_375_angle_silo_sm_2048x.jpg?v=1639838802,https://parker-house.com/cdn/shop/products/ARD_375_room_d2c3e3bd-d0d4-4a62-a6a5-7c36870a8665_2048x.jpg?v=1639838801,,,,,,,,,,,The Ardent rolling file cabinet lets you accessorize your office with fashion and elegance.,The Ardent rolling file cabinet lets you accessorize your office with fashion and elegance.,,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/ard-375
BOC#375,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Cottage White,,,Poplar Solids / Birch Veneers,,,,,,,,,,,,,,,,,,"Multi-step long lasting finish, Dovetail joints at front and back, ball bearing glides, File Drawer, Casters, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,14.5 in.,18 in.,21.5 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/BOC_Home_Office_LAM_sm_b1b59ea8-ce0d-4274-8710-ad138cec441f_2048x.jpg?v=1687536921,https://parker-house.com/cdn/shop/products/BOC_375_iso_2048x.jpg?v=1687536923,https://parker-house.com/cdn/shop/products/BOC375-dim_2048x.jpg?v=1687536923,https://parker-house.com/cdn/shop/files/BOC_375_square_2048x.jpg?v=1687536923,https://parker-house.com/cdn/shop/products/BOC_375_silo_2048x.jpg?v=1687536923,,,,,,,,,,,"Use this Rolling file on its own or under a desk and enjoy the feeling of being organized. Designed for versatility, it features a storage drawer and a file drawer, plus casters for mobility. Plus, the Boca's fresh Cottage White finish will work beautifully wherever it's located.","Use this Rolling file on its own or under a desk and enjoy the feeling of being organized. Designed for versatility, it features a storage drawer and a file drawer, plus casters for mobility. Plus, the Boca's fresh Cottage White finish will work beautifully wherever it's located.",,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/boc-375
CAT#476F,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Cottage White,,,Poplar Solids / Birch Veneers,,,,,,,,,,,,,,,,,,"Multi-step long lasting finish, Storage Drawer(s), Lateral File Drawer, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,40 in.,20 in.,30 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/CAT_476F_iso_2048x.jpg?v=1685999289,https://parker-house.com/cdn/shop/products/CAT_476F_room_27d047b4-8aec-4321-bc7b-b4af58bbbe62_2048x.jpg?v=1639839924,https://parker-house.com/cdn/shop/files/CAT_476F-room_CurrentCamera_filmic_2048x.jpg?v=1685999289,https://parker-house.com/cdn/shop/products/CAT_LAM_back_sm_0fffa4c6-cc5c-4d71-8c7a-143f42c98f65_2048x.jpg?v=1685999289,https://parker-house.com/cdn/shop/products/CAT_LAM_front_sm_81dd4671-24fa-4273-b6c8-440bba4cc2fc_2048x.jpg?v=1685999289,https://parker-house.com/cdn/shop/products/CAT476F-dim_2048x.jpg?v=1685999289,,,,,,,,,,"Staying organized just got more stylish with this charming lateral file. With a fresh Cottage White finish and paneled detailing, its two file cabinet drawers provide ample storage while creating a surface for working or display.","Staying organized just got more stylish with this charming lateral file. With a fresh Cottage White finish and paneled detailing, its two file cabinet drawers provide ample storage while creating a surface for working or display.",,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/cat-476f
ELE#336F-WELM,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Warm Elm,,,Poplar Solids / Elm Veneers,,,,,,,,,,,,,,,,,,"Lift-top design creates an addtional worksurface, Casters add mobility and flexibilty, Works beautifully as a stand-alone, mobile workstation, Open storage area for printer and supplies, File drawer accomodates letter-or-legal size files, Soft-close mechanism ensures easy opening and closing of the lift top, Fully finished on all sides for maximum desgin flexibilty, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,36 in.,28 in.,30 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/Elevation_FINAL_4_c31a75d7-fcd4-4855-9981-b552cf461b61_2048x.jpg?v=1639840593,https://parker-house.com/cdn/shop/products/ELE_330_366D_336F_open_attached_330_life_room_dd053a2e-2731-4159-9e89-781183707274_2048x.jpg?v=1670267909,https://parker-house.com/cdn/shop/products/ELE_336F-WELM_angle_open_life_room_2048x.jpg?v=1639840593,https://parker-house.com/cdn/shop/products/ELE_336F-WELM_lifted_angle_silo_2048x.jpg?v=1639840593,https://parker-house.com/cdn/shop/products/Elevation_FINAL_2_e7a8ee19-7d64-4e76-b0f7-abf3f5249cad_2048x.jpg?v=1670267909,https://parker-house.com/cdn/shop/products/ELE336F-WELM-dim_2048x.jpg?v=1670267909,https://parker-house.com/cdn/shop/products/ELE_336F_closed_366D_366D_330_330_life_room_58ccd13e-9ee7-477d-9191-bb3aa2c8c9e6_2048x.jpg?v=1670267909,https://parker-house.com/cdn/shop/products/ELE_336F_open_366D_330_life_room_4275dc9c-3b98-42c9-b476-24ba605790c1_2048x.jpg?v=1670267909,https://parker-house.com/cdn/shop/products/ELE_330_366D_336F_open_back_330_life_room_22a451f4-0290-4cf7-8955-fb1c76bdadcc_2048x.jpg?v=1670267909,https://parker-house.com/cdn/shop/products/ELE_330_330_366D_336F_life_room_1047b633-ed4c-4390-a01d-d140e702b9cc_2048x.jpg?v=1639840593,,,,,,The Elevation lift-top rolling file adds even more versatility and creates additional workspace.,The Elevation lift-top rolling file adds even more versatility and creates additional workspace.,,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/ele-336f-welm
GRAM#9075,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Vintage Burnished Smoke,,,Poplar Solids / Kulin  Veneers,,,,,,,,,,,,,,,,,,"Hand-applied wood stain Multi-step finish, Lateral File Drawers, Drawer(s) have dovetail joints at front and back, Drawer(s) supported by ball bearing glides, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,42 in.,21 in.,30 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/GRAM_9075_angled_room_0a822569-8d0d-40f4-bc96-f496f0ba31fe_2048x.jpg?v=1639840674,https://parker-house.com/cdn/shop/products/GRAM_LAM_back_sm_f2c7e1a7-1286-4815-8826-ee2d9d0a2842_2048x.jpg?v=1670268764,https://parker-house.com/cdn/shop/products/GRAM_9075_front_silo_2048x.jpg?v=1639840675,https://parker-house.com/cdn/shop/products/GRAM_LAM_front_sm_7e402697-6132-4466-87b1-2b0193d1b539_2048x.jpg?v=1670268764,https://parker-house.com/cdn/shop/products/GRAM_9075_back_room_2048x.jpg?v=1639840675,https://parker-house.com/cdn/shop/products/GRAM9075-dim_2048x.jpg?v=1670268764,https://parker-house.com/cdn/shop/products/GRAM_9075_back_silo_2048x.jpg?v=1639840675,,,,,,,,,"Staying organized has never looked so stylish as with this stunning lateral file. Its two drawers make it easy to keep files and papers under wraps, while an exquisite Vintage Burnished Smoke finish with hand-distressing gives it the look of fine furniture.","Staying organized has never looked so stylish as with this stunning lateral file. Its two drawers make it easy to keep files and papers under wraps, while an exquisite Vintage Burnished Smoke finish with hand-distressing gives it the look of fine furniture.",,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/gram-9075
HUN#475,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Antique Vintage Pecan,,,Poplar Solids / Maple Veneers,,,,,,,,,,,,,,,,,,"Hand-applied wood stain Multi-step finish, Levelers included to easily level and align your furniture, Lateral File Drawer, Drawer(s) have dovetail joints at front and back, Drawer(s) supported by full-extension ball bearing glides, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,41 in.,22 in.,30 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/HUN_475_room_dd5f77b3-13a4-4c09-941d-8e71a9868007_2048x.jpg?v=1639840822,https://parker-house.com/cdn/shop/products/HUN_475_silo_2048x.jpg?v=1669658492,https://parker-house.com/cdn/shop/products/HUN_LAM_back_sm_69595ec8-fc27-4af3-9005-fa889687a74d_2048x.jpg?v=1670347426,https://parker-house.com/cdn/shop/products/HUN_LAM_front_sm_5194b558-baf1-4a48-9a82-09178e92de2c_2048x.jpg?v=1670347426,https://parker-house.com/cdn/shop/products/HUN475-dim_2048x.jpg?v=1670347426,,,,,,,,,,,"Add a stunning focal point to your room and create a functional workspace with this Two-drawer Lateral File. A signature piece in the Huntington collection, it makes storing files a breeze. A rich Antique Vintage Pecan finish highlights its stylish design.","Add a stunning focal point to your room and create a functional workspace with this Two-drawer Lateral File. A signature piece in the Huntington collection, it makes storing files a breeze. A rich Antique Vintage Pecan finish highlights its stylish design.",,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/hun-475
PRO#476F,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Vintage Alabaster,,,Poplar Solids / Birch Veneers,,,,,,,,,,,,,,,,,,"2 large file drawers, Drawers accomodate both standard and legal size, Adjustable metal hanging folder system, One one file drawer opens at a time, Finiished back, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,40 in.,21 in.,30 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/PRO_LAM_back_sm_77a7bf10-3c9c-4b19-b71d-79be31c6e689_2048x.jpg?v=1670354331,https://parker-house.com/cdn/shop/products/Provence_Library_lifestyle_975387a0-52d4-42b0-a283-7ed23e553212_2048x.jpg?v=1639844992,https://parker-house.com/cdn/shop/products/PRO_LAM_front_sm_d40669ba-2a58-49dc-8963-4a1ac25f9b82_2048x.jpg?v=1670354331,https://parker-house.com/cdn/shop/products/PRO476F-dim_2048x.jpg?v=1670354331,https://parker-house.com/cdn/shop/products/PRO_476F_room_2048x.jpg?v=1639844992,,,,,,,,,,,"Stylish in every way, this two-drawer lateral file from the Provence collections is a home office superstar. You'll love its weathered Vintage Alabaster finish and updated traditional styling.","Stylish in every way, this two-drawer lateral file from the Provence collections is a home office superstar. You'll love its weathered Vintage Alabaster finish and updated traditional styling.",,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/pro-476f
PUR#384C,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Moonstone,,,Oak Solids / Oak Veneers,,,,,,,,,,,,,,,,,,"Warm Grey finish highlighting linear oak veneer patterns, Quartz top provides a great work surface, File drawer is hiden behind credenza doors, Adjustable shelf, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,72 in.,22 in.,30 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/PUR_384C_open_angle_room_2048x.jpg?v=1639845057,https://parker-house.com/cdn/shop/products/PUR_384C_angle_silo_2048x.jpg?v=1669662769,https://parker-house.com/cdn/shop/products/PUR_384C_angle_room_e57cfc2b-a5d4-472f-a713-930d00c65060_2048x.jpg?v=1639845057,,,,,,,,,,,,,"For the foyer, dining room or office, the visual appeal of the Pure Modern Credenza with Quartz top is second to none. Its multifunctional design includes deep storage drawers and adjustable shelves behind each pair of self-closing doors. An elegant floating quartz top adds a mix of materials and versatility while a plinth base distinguishes this credenza's silhouette.","For the foyer, dining room or office, the visual appeal of the Pure Modern Credenza with Quartz top is second to none. Its multifunctional design includes deep storage drawers and adjustable shelves behind each pair of self-closing doors. An elegant floating quartz top adds a mix of materials and versatility while a plinth base distinguishes this credenza's silhouette.",,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/pur-384c
PUR#342F,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Moonstone,,,Oak Solids / Oak Veneers,,,,,,,,,,,,,,,,,,"Warm Grey finish highlighting linear oak veneer patterns, Pull out top for additional work surface, File drawer can accommodate either letter or legal sized folders, Adjustable metal file hangers, Dual Power center with 2 USB charging ports, Printer pull-out makes using and storing your printer easy, Adjustable / removable shelf, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,40 in.,21 in.,30 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/PUR_342F_angle_closed_room_2048x.jpg?v=1639845052,https://parker-house.com/cdn/shop/products/PUR_342F_angle_open_room_2048x.jpg?v=1639845052,https://parker-house.com/cdn/shop/products/PUR_342F_angle_closed_silo_2048x.jpg?v=1639845052,https://parker-house.com/cdn/shop/products/PUR_342F_angle_open_silo_2048x.jpg?v=1639845052,,,,,,,,,,,,"Work in style with the versatile Functional File from the Pure Modern collection. A home office essential, it offers clean lines and mitered corners highlighted with straight grains of white oak veneers in a soft Moonstone finish punctuated by custom bar-pull hardware in Brushed Nickel. Its design includes a pull-out printer shelf, adjustable shelf, worksurface, two storage drawers and a file drawer for maximum organization and productivity.","Work in style with the versatile Functional File from the Pure Modern collection. A home office essential, it offers clean lines and mitered corners highlighted with straight grains of white oak veneers in a soft Moonstone finish punctuated by custom bar-pull hardware in Brushed Nickel. Its design includes a pull-out printer shelf, adjustable shelf, worksurface, two storage drawers and a file drawer for maximum organization and productivity.",,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/pur-342f
SHO#442F-EFW,,,,,Parker House,,,,,,,,,,,,,,,,Office & Library,File Cabinets,,,,,File Cabinets,Effortless White,,,Acacia Solids / Birch Veneers,,,,,,,,,,,,,,,,,,"Classically refreshed, updated traditional styling complements today's homes, Versatile FreeStyle Library concept integrates essential home office, media & storage, Crafted in elegant hand-painted finish Effortless White, Accented with custom-designed metal hardware in a timeless Burnished Nickel finish, Pull-out top creates flexible, extended work surface, Lower pull-out shelf simplifies printer storage and use, Two storage drawers and an adjustable shelf maximize storage options, File drawer features metal file hangers and can accommodate letter or legal folders, English dovetail drawer construction for durability, Each piece of Parker House furniture is unique and features slightly different colorations. Finish colors vary depending on the screen used for viewing. The best way to ensure your furniture matches your expectations is to see it (or a swatch) in person.",,,40 in.,21 in.,31 in.,,,,,,,,,,,,,,,,,,,,,,,https://parker-house.com/cdn/shop/products/SHO_442F-EFW_angle_open_top_silo_2048x.jpg?v=1687537391,https://parker-house.com/cdn/shop/products/SHO_435_435_435_442F_angle_room_2048x.jpg?v=1687537391,https://parker-house.com/cdn/shop/products/Shoreham_LAM-4_63f04227-df83-4a97-909d-6481d213071a_2048x.jpg?v=1687537391,https://parker-house.com/cdn/shop/products/Shoreham_LAM-2_6d15416d-b9ab-4dcd-a0ce-3808c5d317b5_2048x.jpg?v=1687537391,https://parker-house.com/cdn/shop/products/Shoreham_LAM-1_front_1f28ba76-7002-415c-bb97-76e1db0814f9_2048x.jpg?v=1687537391,https://parker-house.com/cdn/shop/products/SHO_442F-EFW_pullouttop_closeup_2048x.jpg?v=1687537391,https://parker-house.com/cdn/shop/files/SHO_442F-EFW_angle_room_2048x.jpg?v=1687537391,https://parker-house.com/cdn/shop/products/SHO_442F-EFW_angle_closed_silo_2048x.jpg?v=1687537391,https://parker-house.com/cdn/shop/products/SHO_435_435_435_442F_angle_open_room_2048x.jpg?v=1687537391,https://parker-house.com/cdn/shop/products/SHO_442F-EFW_angle_open_silo_2048x.jpg?v=1687537391,,,,,,,,,,,,,,Normal,https://parker-house.com/collections/file-cabinets/products/sho-442f-efw
